f_code,coc,nam,laa,pop,ypc,adm_code,salb,soc
FA001,JPN,Miyagi Ken,Ishinomaki Shi,"-89999999","2014","04202",UNK,JPN
FA001,JPN,Miyagi Ken,Ishinomaki Shi,"-89999999","2014","04202",UNK,JPN
FA001,JPN,Miyagi Ken,Ishinomaki Shi,"-89999999","2014","04202",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"-89999999","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"-89999999","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"-89999999","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"56256","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"-89999999","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"-89999999","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"-89999999","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"-89999999","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"-89999999","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Shiogama Shi,"-89999999","2014","04203",UNK,JPN
FA001,JPN,Miyagi Ken,Kesennuma Shi,"68465","2014","04205",UNK,JPN
FA001,JPN,Miyagi Ken,Kesennuma Shi,"-89999999","2014","04205",UNK,JPN
FA001,JPN,Miyagi Ken,Kesennuma Shi,"-89999999","2014","04205",UNK,JPN
FA001,JPN,Miyagi Ken,Shiroishi Shi,"36623","2014","04206",UNK,JPN
FA001,JPN,Miyagi Ken,Natori Shi,"74740","2014","04207",UNK,JPN
FA001,JPN,Miyagi Ken,Kakuda Shi,"31066","2014","04208",UNK,JPN
FA001,JPN,Miyagi Ken,Tagajo Shi,"62203","2014","04209",UNK,JPN
FA001,JPN,Miyagi Ken,Iwanuma Shi,"43788","2014","04211",UNK,JPN
FA001,JPN,Miyagi Ken,Tome Shi,"84474","2014","04212",UNK,JPN
FA001,JPN,Miyagi Ken,Kurihara Shi,"73890","2014","04213",UNK,JPN
FA001,JPN,Miyagi Ken,Higashimatsushima Shi,"40221","2014","04214",UNK,JPN
FA001,JPN,Miyagi Ken,Higashimatsushima Shi,"-89999999","2014","04214",UNK,JPN
FA001,JPN,Miyagi Ken,Higashimatsushima Shi,"-89999999","2014","04214",UNK,JPN
FA001,JPN,Miyagi Ken,Osaki Shi,"135623","2014","04215",UNK,JPN
FA001,JPN,Miyagi Ken,Zao Machi,"12866","2014","04301",UNK,JPN
FA001,JPN,Miyagi Ken,Shichikashuku Machi,"1612","2014","04302",UNK,JPN
FA001,JPN,Miyagi Ken,Ogawara Machi,"23774","2014","04321",UNK,JPN
FA001,JPN,Miyagi Ken,Murata Machi,"11703","2014","04322",UNK,JPN
FA001,JPN,Miyagi Ken,Shibata Machi,"38604","2014","04323",UNK,JPN
FA001,JPN,Miyagi Ken,Kawasaki Machi,"9599","2014","04324",UNK,JPN
FA001,JPN,Miyagi Ken,Marumori Machi,"15077","2014","04341",UNK,JPN
FA001,JPN,Miyagi Ken,Watari Cho,"33942","2014","04361",UNK,JPN
FA001,JPN,Miyagi Ken,Yamamoto Cho,"13234","2014","04362",UNK,JPN
FA001,JPN,Miyagi Ken,Matsushima Machi,"15062","2014","04401",UNK,JPN
FA001,JPN,Miyagi Ken,Matsushima Machi,"-89999999","2014","04401",UNK,JPN
FA001,JPN,Miyagi Ken,Matsushima Machi,"-89999999","2014","04401",UNK,JPN
FA001,JPN,Miyagi Ken,Matsushima Machi,"-89999999","2014","04401",UNK,JPN
FA001,JPN,Miyagi Ken,Shichigahama Machi,"-89999999","2014","04404",UNK,JPN
FA001,JPN,Miyagi Ken,Shichigahama Machi,"19728","2014","04404",UNK,JPN
FA001,JPN,Miyagi Ken,Rifu Cho,"36029","2014","04406",UNK,JPN
FA001,JPN,Miyagi Ken,Taiwa Cho,"27205","2014","04421",UNK,JPN
FA001,JPN,Miyagi Ken,Osato Cho,"8748","2014","04422",UNK,JPN
FA001,JPN,Miyagi Ken,Tomiya Machi,"51138","2014","04423",UNK,JPN
FA001,JPN,Miyagi Ken,Ohira Mura,"5675","2014","04424",UNK,JPN
FA001,JPN,Miyagi Ken,Shikama Cho,"7367","2014","04444",UNK,JPN
FA001,JPN,Miyagi Ken,Kami Machi,"25371","2014","04445",UNK,JPN
FA001,JPN,Miyagi Ken,Wakuya Cho,"17380","2014","04501",UNK,JPN
FA001,JPN,Miyagi Ken,Misato Machi,"25237","2014","04505",UNK,JPN
FA001,JPN,Miyagi Ken,Onagawa Cho,"7512","2014","04581",UNK,JPN
FA001,JPN,Miyagi Ken,Onagawa Cho,"-89999999","2014","04581",UNK,JPN
FA001,JPN,Miyagi Ken,Onagawa Cho,"-89999999","2014","04581",UNK,JPN
FA001,JPN,Miyagi Ken,Onagawa Cho,"-89999999","2014","04581",UNK,JPN
FA001,JPN,Miyagi Ken,Onagawa Cho,"-89999999","2014","04581",UNK,JPN
FA001,JPN,Miyagi Ken,Minamisanriku Cho,"14683","2014","04606",UNK,JPN
FA001,JPN,Akita Ken,Akita Shi,"320720","2014","05201",UNK,JPN
FA001,JPN,Akita Ken,Akita Shi,"-89999999","2014","05201",UNK,JPN
FA001,JPN,Akita Ken,Noshiro Shi,"58010","2014","05202",UNK,JPN
FA001,JPN,Akita Ken,Yokote Shi,"97342","2014","05203",UNK,JPN
FA001,JPN,Akita Ken,Odate Shi,"77805","2014","05204",UNK,JPN
FA001,JPN,Akita Ken,Oga Shi,"30937","2014","05206",UNK,JPN
FA001,JPN,Akita Ken,Oga Shi,"-89999999","2014","05206",UNK,JPN
FA001,JPN,Akita Ken,Yuzawa Shi,"49851","2014","05207",UNK,JPN
FA001,JPN,Akita Ken,Kazuno Shi,"33880","2014","05209",UNK,JPN
FA001,JPN,Akita Ken,Yurihonjo Shi,"83150","2014","05210",UNK,JPN
FA001,JPN,Akita Ken,Katagami Shi,"34135","2014","05211",UNK,JPN
FA001,JPN,Akita Ken,Daisen Shi,"87775","2014","05212",UNK,JPN
FA001,JPN,Akita Ken,Kitaakita Shi,"35473","2014","05213",UNK,JPN
FA001,JPN,Akita Ken,Nikaho Shi,"27000","2014","05214",UNK,JPN
FA001,JPN,Akita Ken,Senboku Shi,"29114","2014","05215",UNK,JPN
FA001,JPN,Akita Ken,Kosaka Machi,"5798","2014","05303",UNK,JPN
FA001,JPN,Akita Ken,Kamikoani Mura,"2666","2014","05327",UNK,JPN
FA001,JPN,Akita Ken,Fujisato Machi,"3751","2014","05346",UNK,JPN
FA001,JPN,Akita Ken,Mitane Cho,"18585","2014","05348",UNK,JPN
FA001,JPN,Akita Ken,Happo Cho,"8112","2014","05349",UNK,JPN
FA001,JPN,Akita Ken,Gojome Machi,"10420","2014","05361",UNK,JPN
FA001,JPN,Akita Ken,Gojome Machi,"-89999999","2014","05361",UNK,JPN
FA001,JPN,Akita Ken,Hachirogata Machi,"6440","2014","05363",UNK,JPN
FA001,JPN,Akita Ken,Ikawa Machi,"5243","2014","05366",UNK,JPN
FA001,JPN,Akita Ken,Ogata Mura,"3288","2014","05368",UNK,JPN
FA001,JPN,Akita Ken,Misato Cho,"21273","2014","05434",UNK,JPN
FA001,JPN,Akita Ken,Ugo Machi,"16699","2014","05463",UNK,JPN
FA001,JPN,Akita Ken,Higashinaruse Mura,"2759","2014","05464",UNK,JPN
FA001,JPN,Akita Ken,Higashinaruse Mura,"-89999999","2014","06024",UNK,JPN
FA001,JPN,Yamagata Ken,Yamagata Shi,"251340","2014","06201",UNK,JPN
FA001,JPN,Yamagata Ken,Yonezawa Shi,"85765","2014","06202",UNK,JPN
FA001,JPN,Yamagata Ken,Tsuruoka Shi,"134630","2014","06203",UNK,JPN
FA001,JPN,Yamagata Ken,Sakata Shi,"-89999999","2014","06204",UNK,JPN
FA001,JPN,Yamagata Ken,Sakata Shi,"109358","2014","06204",UNK,JPN
FA001,JPN,Yamagata Ken,Shinjo Shi,"38081","2014","06205",UNK,JPN
FA001,JPN,Yamagata Ken,Shinjo Shi,"-89999999","2014","06205",UNK,JPN
FA001,JPN,Yamagata Ken,Sagae Shi,"42558","2014","06206",UNK,JPN
FA001,JPN,Yamagata Ken,Sagae Shi,"-89999999","2014","06206",UNK,JPN
FA001,JPN,Yamagata Ken,Kaminoyama Shi,"32747","2014","06207",UNK,JPN
FA001,JPN,Yamagata Ken,Murayama Shi,"26408","2014","06208",UNK,JPN
FA001,JPN,Yamagata Ken,Nagai Shi,"28591","2014","06209",UNK,JPN
FA001,JPN,Yamagata Ken,Tendo Shi,"62389","2014","06210",UNK,JPN
FA001,JPN,Yamagata Ken,Higashine Shi,"47618","2014","06211",UNK,JPN
FA001,JPN,Yamagata Ken,Obanazawa Shi,"18240","2014","06212",UNK,JPN
FA001,JPN,Yamagata Ken,Nan-yo Shi,"33358","2014","06213",UNK,JPN
FA001,JPN,Yamagata Ken,Yamanobe Machi,"15030","2014","06301",UNK,JPN
FA001,JPN,Yamagata Ken,Nakayama Machi,"11991","2014","06302",UNK,JPN
FA001,JPN,Yamagata Ken,Kahoku Cho,"19722","2014","06321",UNK,JPN
FA001,JPN,Yamagata Ken,Nishikawa Machi,"6131","2014","06322",UNK,JPN
FA001,JPN,Yamagata Ken,Asahi Cho,"7674","2014","06323",UNK,JPN
FA001,JPN,Yamagata Ken,Oe Machi,"8992","2014","06324",UNK,JPN
FA001,JPN,Yamagata Ken,Oe Machi,"-89999999","2014","06324",UNK,JPN
FA001,JPN,Yamagata Ken,Oe Machi,"-89999999","2014","06324",UNK,JPN
FA001,JPN,Yamagata Ken,Oe Machi,"-89999999","2014","06324",UNK,JPN
FA001,JPN,Yamagata Ken,Oe Machi,"-89999999","2014","06324",UNK,JPN
FA001,JPN,Yamagata Ken,Oe Machi,"-89999999","2014","06324",UNK,JPN
FA001,JPN,Yamagata Ken,Oishida Machi,"7917","2014","06341",UNK,JPN
FA001,JPN,Yamagata Ken,Kaneyama Machi,"6222","2014","06361",UNK,JPN
FA001,JPN,Yamagata Ken,Mogami Machi,"9670","2014","06362",UNK,JPN
FA001,JPN,Yamagata Ken,Funagata Machi,"5948","2014","06363",UNK,JPN
FA001,JPN,Yamagata Ken,Mamurogawa Machi,"8762","2014","06364",UNK,JPN
FA001,JPN,Yamagata Ken,Okura Mura,"-89999999","2014","06365",UNK,JPN
FA001,JPN,Yamagata Ken,Okura Mura,"3632","2014","06365",UNK,JPN
FA001,JPN,Yamagata Ken,Okura Mura,"-89999999","2014","06365",UNK,JPN
FA001,JPN,Yamagata Ken,Sakegawa Mura,"4746","2014","06366",UNK,JPN
FA001,JPN,Yamagata Ken,Tozawa Mura,"5164","2014","06367",UNK,JPN
FA001,JPN,Yamagata Ken,Takahata Machi,"24837","2014","06381",UNK,JPN
FA001,JPN,Yamagata Ken,Kawanishi Cho,"16736","2014","06382",UNK,JPN
FA001,JPN,Yamagata Ken,Oguni Machi,"8525","2014","06401",UNK,JPN
FA001,JPN,Yamagata Ken,Shirataka Machi,"15141","2014","06402",UNK,JPN
FA001,JPN,Yamagata Ken,Iide Machi,"7871","2014","06403",UNK,JPN
FA001,JPN,Yamagata Ken,Mikawa Machi,"7623","2014","06426",UNK,JPN
FA001,JPN,Yamagata Ken,Shonai Machi,"22698","2014","06428",UNK,JPN
FA001,JPN,Yamagata Ken,Yuza Machi,"15203","2014","06461",UNK,JPN
FA001,JPN,Fukushima Ken,Fukushima Shi,"285146","2014","07201",UNK,JPN
FA001,JPN,Fukushima Ken,Aizuwakamatsu Shi,"124677","2014","07202",UNK,JPN
FA001,JPN,Fukushima Ken,Koriyama Shi,"326075","2014","07203",UNK,JPN
FA001,JPN,Fukushima Ken,Iwaki Shi,"335488","2014","07204",UNK,JPN
FA001,JPN,Fukushima Ken,Shirakawa Shi,"63427","2014","07205",UNK,JPN
FA001,JPN,Fukushima Ken,Sukagawa Shi,"78515","2014","07207",UNK,JPN
FA001,JPN,Fukushima Ken,Kitakata Shi,"51368","2014","07208",UNK,JPN
FA001,JPN,Fukushima Ken,Kitakata Shi,"-89999999","2014","07208",UNK,JPN
FA001,JPN,Fukushima Ken,Soma Shi,"36195","2014","07209",UNK,JPN
FA001,JPN,Fukushima Ken,Nihonmatsu Shi,"58298","2014","07210",UNK,JPN
FA001,JPN,Fukushima Ken,Tamura Shi,"40052","2014","07211",UNK,JPN
FA001,JPN,Fukushima Ken,Minamisoma Shi,"64941","2014","07212",UNK,JPN
FA001,JPN,Fukushima Ken,Date Shi,"64338","2014","07213",UNK,JPN
FA001,JPN,Fukushima Ken,Motomiya Shi,"30978","2014","07214",UNK,JPN
FA001,JPN,Fukushima Ken,Koori Machi,"12551","2014","07301",UNK,JPN
FA001,JPN,Fukushima Ken,Kunimi Machi,"9943","2014","07303",UNK,JPN
FA001,JPN,Fukushima Ken,Kawamata Machi,"14965","2014","07308",UNK,JPN
FA001,JPN,Fukushima Ken,Otama Mura,"8496","2014","07322",UNK,JPN
FA001,JPN,Fukushima Ken,Kagamiishi Machi,"12888","2014","07342",UNK,JPN
FA001,JPN,Fukushima Ken,Ten-ei Mura,"6176","2014","07344",UNK,JPN
FA001,JPN,Fukushima Ken,Shimogo Machi,"6344","2014","07362",UNK,JPN
FA001,JPN,Fukushima Ken,Hinoemata Mura,"600","2014","07364",UNK,JPN
FA001,JPN,Fukushima Ken,Tadami Machi,"4801","2014","07367",UNK,JPN
FA001,JPN,Fukushima Ken,Minamiaizu Machi,"17591","2014","07368",UNK,JPN
FA001,JPN,Fukushima Ken,Kitashiobara Mura,"3121","2014","07402",UNK,JPN
FA001,JPN,Fukushima Ken,Nishiaizu Machi,"7290","2014","07405",UNK,JPN
FA001,JPN,Fukushima Ken,Bandai Machi,"3759","2014","07407",UNK,JPN
FA001,JPN,Fukushima Ken,Inawashiro Machi,"15649","2014","07408",UNK,JPN
FA001,JPN,Fukushima Ken,Aizubange Machi,"17185","2014","07421",UNK,JPN
FA001,JPN,Fukushima Ken,Yugawa Mura,"3402","2014","07422",UNK,JPN
FA001,JPN,Fukushima Ken,Yanaizu Machi,"3825","2014","07423",UNK,JPN
FA001,JPN,Fukushima Ken,Mishima Machi,"1868","2014","07444",UNK,JPN
FA001,JPN,Fukushima Ken,Kaneyama Machi,"2350","2014","07445",UNK,JPN
FA001,JPN,Fukushima Ken,Showa Mura,"1442","2014","07446",UNK,JPN
FA001,JPN,Fukushima Ken,Aizumisato Machi,"22358","2014","07447",UNK,JPN
FA001,JPN,Fukushima Ken,Nishigo Mura,"19986","2014","07461",UNK,JPN
FA001,JPN,Fukushima Ken,Izumizaki Mura,"6766","2014","07464",UNK,JPN
FA001,JPN,Fukushima Ken,Nakajima Mura,"5179","2014","07465",UNK,JPN
FA001,JPN,Fukushima Ken,Yabuki Machi,"17855","2014","07466",UNK,JPN
FA001,JPN,Fukushima Ken,Tanagura Machi,"14902","2014","07481",UNK,JPN
FA001,JPN,Fukushima Ken,Yamatsuri Machi,"6324","2014","07482",UNK,JPN
FA001,JPN,Fukushima Ken,Hanawa Machi,"9601","2014","07483",UNK,JPN
FA001,JPN,Fukushima Ken,Samegawa Mura,"3924","2014","07484",UNK,JPN
FA001,JPN,Fukushima Ken,Ishikawa Machi,"16848","2014","07501",UNK,JPN
FA001,JPN,Fukushima Ken,Tamakawa Mura,"7111","2014","07502",UNK,JPN
FA001,JPN,Fukushima Ken,Hirata Mura,"6786","2014","07503",UNK,JPN
FA001,JPN,Fukushima Ken,Asakawa Machi,"6922","2014","07504",UNK,JPN
FA001,JPN,Fukushima Ken,Furudono Machi,"5990","2014","07505",UNK,JPN
FA001,JPN,Fukushima Ken,Miharu Machi,"18223","2014","07521",UNK,JPN
FA001,JPN,Fukushima Ken,Ono Machi,"11084","2014","07522",UNK,JPN
FA001,JPN,Fukushima Ken,Hirono Machi,"5207","2014","07541",UNK,JPN
FA001,JPN,Fukushima Ken,Naraha Machi,"7560","2014","07542",UNK,JPN
FA001,JPN,Fukushima Ken,Tomioka Machi,"14338","2014","07543",UNK,JPN
FA001,JPN,Fukushima Ken,Kawauchi Mura,"2767","2014","07544",UNK,JPN
FA001,JPN,Fukushima Ken,Okuma Machi,"10958","2014","07545",UNK,JPN
FA001,JPN,Fukushima Ken,Okuma Machi,"-89999999","2014","07545",UNK,JPN
FA001,JPN,Fukushima Ken,Futaba Machi,"6467","2014","07546",UNK,JPN
FA001,JPN,Fukushima Ken,Namie Machi,"19402","2014","07547",UNK,JPN
FA001,JPN,Fukushima Ken,Katsurao Mura,"1508","2014","07548",UNK,JPN
FA001,JPN,Fukushima Ken,Shinchi Machi,"7957","2014","07561",UNK,JPN
FA001,JPN,Fukushima Ken,Iitate Mura,"6329","2014","07564",UNK,JPN
FA001,JPN,Ibaraki Ken,Mito Shi,"273053","2014","08201",UNK,JPN
FA001,JPN,Ibaraki Ken,Mito Shi,"-89999999","2014","08201",UNK,JPN
FA001,JPN,Ibaraki Ken,Hitachi Shi,"191293","2014","08202",UNK,JPN
FA001,JPN,Ibaraki Ken,Tsuchiura Shi,"145532","2014","08203",UNK,JPN
FA001,JPN,Ibaraki Ken,Koga Shi,"145815","2014","08204",UNK,JPN
FA001,JPN,Ibaraki Ken,Ishioka Shi,"78869","2014","08205",UNK,JPN
FA001,JPN,Ibaraki Ken,Yuki Shi,"52955","2014","08207",UNK,JPN
FA001,JPN,Ibaraki Ken,Ryugasaki Shi,"79485","2014","08208",UNK,JPN
FA001,JPN,Ibaraki Ken,Shimotsuma Shi,"45352","2014","08210",UNK,JPN
FA001,JPN,Ibaraki Ken,Joso Shi,"65815","2014","08211",UNK,JPN
FA001,JPN,Ibaraki Ken,Hitachiota Shi,"56305","2014","08212",UNK,JPN
FA001,JPN,Ibaraki Ken,Takahagi Shi,"30815","2014","08214",UNK,JPN
FA001,JPN,Ibaraki Ken,Kitaibaraki Shi,"46493","2014","08215",UNK,JPN
FA001,JPN,Ibaraki Ken,Kasama Shi,"78918","2014","08216",UNK,JPN
FA001,JPN,Ibaraki Ken,Toride Shi,"109595","2014","08217",UNK,JPN
FA001,JPN,Ibaraki Ken,Ushiku Shi,"83990","2014","08219",UNK,JPN
FA001,JPN,Ibaraki Ken,Tsukuba Shi,"218864","2014","08220",UNK,JPN
FA001,JPN,Ibaraki Ken,Hitachinaka Shi,"159415","2014","08221",UNK,JPN
FA001,JPN,Ibaraki Ken,Kashima Shi,"68090","2014","08222",UNK,JPN
FA001,JPN,Ibaraki Ken,Kashima Shi,"-89999999","2014","08222",UNK,JPN
FA001,JPN,Ibaraki Ken,Itako Shi,"29810","2014","08223",UNK,JPN
FA001,JPN,Ibaraki Ken,Moriya Shi,"64347","2014","08224",UNK,JPN
FA001,JPN,Ibaraki Ken,Hitachiomiya Shi,"45218","2014","08225",UNK,JPN
FA001,JPN,Ibaraki Ken,Naka Shi,"55957","2014","08226",UNK,JPN
FA001,JPN,Ibaraki Ken,Chikusei Shi,"109563","2014","08227",UNK,JPN
FA001,JPN,Ibaraki Ken,Bando Shi,"56931","2014","08228",UNK,JPN
FA001,JPN,Ibaraki Ken,Bando Shi,"-89999999","2014","08228",UNK,JPN
FA001,JPN,Ibaraki Ken,Inashiki Shi,"44868","2014","08229",UNK,JPN
FA001,JPN,Ibaraki Ken,Kasumigaura Shi,"43940","2014","08230",UNK,JPN
FA001,JPN,Ibaraki Ken,Sakuragawa Shi,"45715","2014","08231",UNK,JPN
FA001,JPN,Ibaraki Ken,Kamisu Shi,"-89999999","2014","08232",UNK,JPN
FA001,JPN,Ibaraki Ken,Kamisu Shi,"94461","2014","08232",UNK,JPN
FA001,JPN,Ibaraki Ken,Namegata Shi,"37732","2014","08233",UNK,JPN
FA001,JPN,Ibaraki Ken,Hokota Shi,"51397","2014","08234",UNK,JPN
FA001,JPN,Ibaraki Ken,Tsukubamirai Shi,"47918","2014","08235",UNK,JPN
FA001,JPN,Ibaraki Ken,Omitama Shi,"53446","2014","08236",UNK,JPN
FA001,JPN,Ibaraki Ken,Ibaraki Machi,"34122","2014","08302",UNK,JPN
FA001,JPN,Ibaraki Ken,Oarai Machi,"18095","2014","08309",UNK,JPN
FA001,JPN,Ibaraki Ken,Shirosato Machi,"21373","2014","08310",UNK,JPN
FA001,JPN,Ibaraki Ken,Tokai Mura,"38516","2014","08341",UNK,JPN
FA001,JPN,Ibaraki Ken,Daigo Machi,"19472","2014","08364",UNK,JPN
FA001,JPN,Ibaraki Ken,Miho Mura,"16882","2014","08442",UNK,JPN
FA001,JPN,Ibaraki Ken,Ami Machi,"47261","2014","08443",UNK,JPN
FA001,JPN,Ibaraki Ken,Kawachi Machi,"9906","2014","08447",UNK,JPN
FA001,JPN,Ibaraki Ken,Yachiyo Machi,"23433","2014","08521",UNK,JPN
FA001,JPN,Ibaraki Ken,Goka Machi,"9273","2014","08542",UNK,JPN
FA001,JPN,Ibaraki Ken,Sakai Machi,"25998","2014","08546",UNK,JPN
FA001,JPN,Ibaraki Ken,Sakai Machi,"-89999999","2014","08546",UNK,JPN
FA001,JPN,Ibaraki Ken,Tone Machi,"17350","2014","08564",UNK,JPN
FA001,JPN,Tochigi Ken,Utsunomiya Shi,"518878","2014","09201",UNK,JPN
FA001,JPN,Tochigi Ken,Ashikaga Shi,"153816","2014","09202",UNK,JPN
FA001,JPN,Tochigi Ken,Tochigi Shi,"164492","2014","09203",UNK,JPN
FA001,JPN,Tochigi Ken,Sano Shi,"122899","2014","09204",UNK,JPN
FA001,JPN,Tochigi Ken,Sano Shi,"-89999999","2014","09204",UNK,JPN
FA001,JPN,Tochigi Ken,Kanuma Shi,"101599","2014","09205",UNK,JPN
FA001,JPN,Tochigi Ken,Nikko Shi,"88363","2014","09206",UNK,JPN
FA001,JPN,Tochigi Ken,Oyama Shi,"165465","2014","09208",UNK,JPN
FA001,JPN,Tochigi Ken,Mooka Shi,"81364","2014","09209",UNK,JPN
FA001,JPN,Tochigi Ken,Otawara Shi,"73842","2014","09210",UNK,JPN
FA001,JPN,Tochigi Ken,Yaita Shi,"34456","2014","09211",UNK,JPN
FA001,JPN,Tochigi Ken,Nasushiobara Shi,"118885","2014","09213",UNK,JPN
FA001,JPN,Tochigi Ken,Sakura Shi,"44369","2014","09214",UNK,JPN
FA001,JPN,Tochigi Ken,Nasukarasuyama Shi,"28888","2014","09215",UNK,JPN
FA001,JPN,Tochigi Ken,Shimotsuke Shi,"60279","2014","09216",UNK,JPN
FA001,JPN,Tochigi Ken,Kaminokawa Machi,"31546","2014","09301",UNK,JPN
FA001,JPN,Tochigi Ken,Mashiko Machi,"24464","2014","09342",UNK,JPN
FA001,JPN,Tochigi Ken,Motegi Machi,"14565","2014","09343",UNK,JPN
FA001,JPN,Tochigi Ken,Ichikai Machi,"12266","2014","09344",UNK,JPN
FA001,JPN,Tochigi Ken,Haga Machi,"16245","2014","09345",UNK,JPN
FA001,JPN,Tochigi Ken,Mibu Machi,"39912","2014","09361",UNK,JPN
FA001,JPN,Tochigi Ken,Nogi Machi,"25990","2014","09364",UNK,JPN
FA001,JPN,Tochigi Ken,Shioya Machi,"12418","2014","09384",UNK,JPN
FA001,JPN,Tochigi Ken,Takanezawa Machi,"30162","2014","09386",UNK,JPN
FA001,JPN,Tochigi Ken,Nasu Machi,"26769","2014","09407",UNK,JPN
FA001,JPN,Tochigi Ken,Nakagawa Machi,"18340","2014","09411",UNK,JPN
FA001,JPN,Gunma Ken,Maebashi Shi,"340934","2014","10201",UNK,JPN
FA001,JPN,Gunma Ken,Takasaki Shi,"375229","2014","10202",UNK,JPN
FA001,JPN,Gunma Ken,Takasaki Shi,"-89999999","2014","10202",UNK,JPN
FA001,JPN,Gunma Ken,Kiryu Shi,"-89999999","2014","10203",UNK,JPN
FA001,JPN,Gunma Ken,Kiryu Shi,"120204","2014","10203",UNK,JPN
FA001,JPN,Gunma Ken,Isesaki Shi,"211051","2014","10204",UNK,JPN
FA001,JPN,Gunma Ken,Ota Shi,"221245","2014","10205",UNK,JPN
FA001,JPN,Gunma Ken,Numata Shi,"51430","2014","10206",UNK,JPN
FA001,JPN,Gunma Ken,Tatebayashi Shi,"78534","2014","10207",UNK,JPN
FA001,JPN,Gunma Ken,Shibukawa Shi,"82478","2014","10208",UNK,JPN
FA001,JPN,Gunma Ken,Fujioka Shi,"68274","2014","10209",UNK,JPN
FA001,JPN,Gunma Ken,Tomioka Shi,"51374","2014","10210",UNK,JPN
FA001,JPN,Gunma Ken,Annaka Shi,"61721","2014","10211",UNK,JPN
FA001,JPN,Gunma Ken,Midori Shi,"52145","2014","10212",UNK,JPN
FA001,JPN,Gunma Ken,Shinto Mura,"14690","2014","10344",UNK,JPN
FA001,JPN,Gunma Ken,Yoshioka Machi,"20289","2014","10345",UNK,JPN
FA001,JPN,Gunma Ken,Ueno Mura,"1351","2014","10366",UNK,JPN
FA001,JPN,Gunma Ken,Kanna Machi,"2246","2014","10367",UNK,JPN
FA001,JPN,Gunma Ken,Shimonita Machi,"8640","2014","10382",UNK,JPN
FA001,JPN,Gunma Ken,Nanmoku Mura,"2303","2014","10383",UNK,JPN
FA001,JPN,Gunma Ken,Kanra Machi,"13789","2014","10384",UNK,JPN
FA001,JPN,Gunma Ken,Nakanojo Machi,"17713","2014","10421",UNK,JPN
FA001,JPN,Gunma Ken,Naganohara Machi,"6093","2014","10424",UNK,JPN
FA001,JPN,Gunma Ken,Tsumagoi Mura,"10209","2014","10425",UNK,JPN
FA001,JPN,Gunma Ken,Kusatsu Machi,"6898","2014","10426",UNK,JPN
FA001,JPN,Gunma Ken,Takayama Mura,"3931","2014","10428",UNK,JPN
FA001,JPN,Gunma Ken,Higashiagatsuma Machi,"15589","2014","10429",UNK,JPN
FA001,JPN,Gunma Ken,Katashina Mura,"4943","2014","10443",UNK,JPN
FA001,JPN,Gunma Ken,Kawaba Mura,"3517","2014","10444",UNK,JPN
FA001,JPN,Gunma Ken,Showa Mura,"7725","2014","10448",UNK,JPN
FA001,JPN,Gunma Ken,Minakami Machi,"21051","2014","10449",UNK,JPN
FA001,JPN,Gunma Ken,Tamamura Machi,"37149","2014","10464",UNK,JPN
FA001,JPN,Gunma Ken,Itakura Machi,"15580","2014","10521",UNK,JPN
FA001,JPN,Gunma Ken,Meiwa Cho,"11381","2014","10522",UNK,JPN
FA001,JPN,Gunma Ken,Chiyoda Machi,"11880","2014","10523",UNK,JPN
FA001,JPN,Gunma Ken,Oizumi Machi,"40759","2014","10524",UNK,JPN
FA001,JPN,Gunma Ken,Ora Machi,"27342","2014","10525",UNK,JPN
FA001,JPN,Saitama Ken,Saitama Shi,"1253582","2014","11100",UNK,JPN
FA001,JPN,Saitama Ken,Saitama Shi,"-89999999","2014","11100",UNK,JPN
FA001,JPN,Saitama Ken,Kawagoe Shi,"348595","2014","11201",UNK,JPN
FA001,JPN,Saitama Ken,Kumagaya Shi,"202154","2014","11202",UNK,JPN
FA001,JPN,Saitama Ken,Kawaguchi Shi,"583989","2014","11203",UNK,JPN
FA001,JPN,Saitama Ken,Gyoda Shi,"85243","2014","11206",UNK,JPN
FA001,JPN,Saitama Ken,Gyoda Shi,"-89999999","2014","11206",UNK,JPN
FA001,JPN,Saitama Ken,Chichibu Shi,"66942","2014","11207",UNK,JPN
FA001,JPN,Saitama Ken,Tokorozawa Shi,"342925","2014","11208",UNK,JPN
FA001,JPN,Saitama Ken,Hanno Shi,"81266","2014","11209",UNK,JPN
FA001,JPN,Saitama Ken,Kazo Shi,"115812","2014","11210",UNK,JPN
FA001,JPN,Saitama Ken,Honjo Shi,"79883","2014","11211",UNK,JPN
FA001,JPN,Saitama Ken,Higashimatsuyama Shi,"89349","2014","11212",UNK,JPN
